,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEER,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts
5727,829.26,6,7,1,75.51,1,8374.137931,1,0,4160.0
5728,880.81,1,7,6,71.19,1,25210.0,0,0,3744.0
5729,563.27,7,7,3,75.04,1,16910.34483,0,0,7140.0
5730,1999.46,3,7,7,58.34,2,18752.5,0,0,7800.0
5731,1514.95,3,7,6,61.31,2,12042.59259,0,0,6550.0
5732,1630.17,2,7,1,49.66,3,4116.0,1,1,5244.0
5733,817.59,7,7,5,69.65,1,30269.76127,0,0,4109.538462
5734,888.07,7,7,4,55.45,2,21951.72414,0,0,5000.0
5735,1947.76,2,7,1,36.36,4,10444.0,1,1,0.0
5736,1957.04,3,7,8,63.6,2,20690.76087,0,0,0.0
5737,892.94,1,7,4,70.23,1,14040.0,0,0,5400.0
5738,992.73,4,7,2,64.99,2,10314.10256,1,0,6136.0
5739,922.33,1,7,8,57.83,2,37205.0,0,0,0.0
5740,1010.57,2,7,3,50.81,3,12160.0,0,0,5200.0
5741,1043.32,1,7,5,69.17,1,14637.0,0,0,6900.0
5742,925.08,6,7,5,51.02,3,28422.41379,0,0,5880.0
5743,988.39,6,7,3,58.62,2,14072.41379,0,0,7200.0
5744,1169.25,7,7,6,59.07,2,30751.72414,0,0,8100.0
5745,1493.42,3,7,8,67.68,2,11592.27642,0,0,6900.0
5746,1430.26,4,7,4,62.48,2,10064.40678,0,0,9000.0
5747,1244.81,4,7,4,66.11,2,11282.65306,0,0,6860.0
5748,1627.42,3,7,10,64.81,2,28307.35294,0,0,9192.0
5749,1231.49,2,7,8,62.05,2,42491.0,0,0,0.0
5750,1773.69,3,7,10,62.46,2,39004.16667,0,0,11976.0
5751,1114.51,3,8,8,62.83,2,15104.16667,0,0,17400.0
5752,686.45,6,8,9,75.86,1,53753.44828,0,0,18000.0
5753,1153.74,1,8,10,64.09,2,35721.0,0,0,22200.0
5754,1226.77,1,8,10,68.67,1,93609.0,0,0,36000.0
5755,1522.18,3,8,10,64.23,2,64457.14286,0,0,15600.0
5756,1051.52,6,8,10,66.59,2,100000.0,0,0,0.0
5757,1162.39,7,8,4,59.67,2,27003.59451,0,0,2660.915187
5758,1348.21,2,8,8,62.09,2,34505.0,0,0,5400.0
5759,876.44,6,8,5,68.08,2,29103.44828,0,0,5824.0
5760,1406.12,5,8,5,61.25,2,10336.61972,0,0,7476.0
5761,1290.49,4,8,5,61.98,2,11548.97959,1,0,11336.0
5762,2334.39,3,8,10,57.07,2,49306.42857,0,0,13200.0
5763,912.26,6,8,6,59.61,2,49544.82759,0,0,0.0
5764,1703.89,3,8,9,63.55,2,14839.02439,0,0,14400.0
5765,2001.21,5,8,7,54.99,2,12730.43478,0,0,5980.0
5766,1296.17,3,8,6,65.83,2,13014.375,0,0,5460.0
5767,1161.33,3,8,4,65.08,2,9371.428571,0,0,6240.0
5768,689.63,7,8,1,69.34,1,18268.96552,0,0,0.0
5769,461.48,6,8,1,82.6,1,-14458.60994,1,1,8415.993768
5770,1192.06,5,8,10,67.54,2,65997.0,0,0,18144.0
5771,927.48,5,8,6,79.49,1,11247.82609,0,0,4800.0
5772,822.92,6,8,1,74.92,1,6544.827586,1,0,5720.0
5773,853.01,7,8,1,63.07,2,9206.896552,1,0,4576.0
5774,589.79,6,8,3,64.69,2,15601.73488,0,0,6233.993768
5775,806.16,7,8,5,65.21,2,24334.48276,0,0,8840.0
5776,509.69,6,8,3,75.65,1,18105.17241,0,0,5400.0
5777,1265.59,3,8,8,74.48,1,17204.375,0,0,7640.0
5778,1419.06,5,8,10,66.87,2,35605.55222,0,0,6624.115848
5779,1351.69,4,8,4,54.83,2,15408.0,0,0,5512.0
5780,1729.5,3,8,6,63.93,2,9913.586957,0,0,8320.0
5781,708.63,1,8,10,81.88,1,45121.0,0,0,14220.0
5782,1188.94,5,8,7,60.51,2,12256.33803,0,0,17160.0
5783,999.72,4,8,7,81.88,1,15171.01776,0,0,14752.4026
5784,1158.76,5,8,1,57.23,2,3577.0,1,1,5772.0
5785,1181.76,5,8,1,62.62,2,1258.0,1,1,8008.0
5786,628.56,7,8,2,66.24,2,20093.10345,0,0,0.0
5787,1014.13,3,8,1,72.71,1,3914.285714,1,0,4732.0
5788,1352.95,5,8,3,51.84,3,9902.0,1,0,5040.0
5789,1465.51,3,8,10,54.52,2,40758.33333,0,0,13800.0
5790,898.85,3,8,10,80.85,1,81923.33333,0,0,15600.0
5791,951.64,4,8,4,72.4,1,12995.0,0,0,5252.0
5792,1643.34,4,8,8,49.73,3,15429.16667,0,0,16800.0
5793,1946.91,4,8,5,32.57,4,6705.0,1,0,14400.0
5794,1635.38,1,8,6,44.78,3,26894.0,0,0,416.0
5795,881.77,3,8,6,71.76,1,14964.78873,0,0,4800.0
5796,1057.63,4,8,6,66.83,2,11506.12245,0,0,14400.0
5797,1737.9,5,8,5,46.84,3,7900.704225,1,0,12600.0
5798,1241.24,5,8,3,57.89,2,-955.0,0,0,16200.0
5799,1112.98,3,8,9,73.46,1,27870.0,0,0,8840.0
5800,1446.15,7,8,7,38.49,4,56498.27586,0,0,0.0
5801,1083.85,4,8,4,68.16,2,14478.20513,0,0,8580.0
5802,845.13,6,8,10,68.3,2,69948.27586,0,0,15600.0
5803,1037.65,5,8,9,69.2,1,19324.3662,0,0,23835.4
5804,1284.11,6,8,1,31.94,4,-11468.96552,1,1,12000.0
5805,1006.6,6,8,10,59.26,2,100000.0,0,0,27300.0
5806,2206.18,1,8,10,21.26,4,100000.0,0,0,18002.10039
5807,799.35,7,8,2,71.31,1,13703.44828,0,0,6240.0
5808,910.59,6,8,1,56.16,2,9662.068966,1,0,5044.0
5809,946.06,2,8,6,81.75,1,15130.13901,0,0,7525.2026
5810,830.11,5,8,2,75.49,1,7643.5974,0,0,5964.4026
5811,1239.64,4,8,10,44.38,3,40404.00623,0,0,16237.99377
5812,2103.35,3,8,10,66.94,2,40495.06173,0,0,0.0
5813,1006.94,1,8,9,58.24,2,37260.0,0,0,12000.0
5814,1570.08,4,8,9,48.19,3,39034.50704,0,0,0.0
5815,1161.61,4,8,6,71.83,1,13247.82609,0,0,6760.0
5816,1127.31,4,8,3,70.33,1,16653.84615,0,0,3276.0
5817,1269.66,1,8,10,57.04,2,64753.00561,0,0,10621.99439
5818,1198.91,4,8,6,66.96,2,19883.0,0,0,7600.0
5819,908.03,5,8,4,69.65,1,13960.0,0,0,5512.0
5820,1673.34,4,8,3,52.26,3,10365.30612,1,0,6968.0
5821,2129.71,3,8,5,58.42,2,2951.428571,0,0,20364.0
5822,2290.88,3,8,8,51.52,3,11043.57143,0,0,27000.0
5823,1390.7,4,8,8,70.04,1,17880.28169,0,0,13800.0
5824,1425.32,3,8,7,59.58,2,24656.66667,0,0,0.0
5825,1137.26,4,8,7,70.39,1,16269.97361,0,0,15294.42587
5826,1186.93,1,8,5,70.85,1,11639.0,0,0,10200.0
5827,1120.42,1,8,6,65.47,2,16696.0,0,0,12000.0
5828,2022.56,1,8,8,44.3,3,24558.4507,0,0,0.0
5829,1118.37,1,8,8,49.42,3,24188.0,0,0,12600.0
5830,2293.02,3,8,7,48.2,3,24414.28571,0,0,0.0
5831,1666.06,1,8,3,45.9,3,11667.0,0,0,5304.0
5832,1021.28,4,8,3,66.19,2,8533.0,0,0,6720.0
5833,1108.89,4,8,2,70.05,1,9449.166667,0,0,2912.0
5834,2271.5,3,8,10,48.54,3,26019.28571,0,0,26400.0
5835,785.63,6,9,2,71.79,1,17101.72414,0,0,3848.0
5836,744.65,1,9,3,81.38,1,7828.873239,0,0,5200.0
5837,880.8,3,9,6,78.69,1,15396.47887,0,0,4316.0
5838,1786.79,1,9,10,42.38,3,63527.0,0,0,0.0
5839,1568.21,3,9,8,59.72,2,22119.28571,0,0,6984.0
5840,1462.14,4,9,2,50.61,3,10130.76923,1,1,5356.0
5841,2069.46,2,9,7,69.25,1,33802.0,0,0,0.0
5842,1408.01,1,9,5,58.85,2,13617.60563,0,0,3600.0
5843,1341.44,1,9,10,73.66,1,49254.0,0,0,12000.0
5844,1630.14,3,9,8,56.0,2,20923.91304,0,0,0.0
5845,1378.84,6,9,2,41.07,3,16863.7931,1,1,1812.0
5846,1394.15,2,9,6,55.02,2,25125.0,0,0,0.0
5847,890.58,6,9,1,56.51,2,7387.931034,1,1,0.0
5848,1134.45,1,9,9,68.97,1,40693.0,0,0,6120.0
5849,1304.95,3,9,6,64.34,2,20045.0,0,0,960.0
5850,1213.9,2,9,5,57.66,2,15095.0,0,0,7320.0
5851,1386.26,2,9,2,65.17,2,11811.0,1,1,0.0
5852,1594.33,3,9,4,51.9,3,8475.352113,0,0,5750.0
5853,1444.26,3,9,5,73.61,1,5800.0,0,0,12000.0
5854,1106.85,2,9,6,66.94,2,19613.46761,0,0,7236.532389
5855,1026.46,6,9,1,57.15,2,6358.62069,1,1,4732.0
5856,2117.9,3,9,8,57.61,2,26084.28571,0,0,0.0
5857,1894.16,3,9,9,66.72,2,22462.14286,0,0,13200.0
5858,1313.1,1,9,10,63.81,2,50131.0,0,0,18000.0
5859,929.54,7,9,2,52.16,3,15929.31034,0,0,4472.0
5860,822.97,7,9,2,68.42,2,14315.51724,0,0,4472.0
5861,1181.41,2,9,2,71.77,1,11782.0,1,1,0.0
5862,1337.02,1,9,10,69.22,1,39259.15493,0,0,0.0
5863,1979.52,7,9,2,21.27,4,23270.68966,1,1,0.0
5864,817.44,7,9,4,69.86,1,26694.82759,0,0,4316.0
5865,1953.54,2,9,9,55.5,2,51052.0,0,0,0.0
5866,891.11,4,9,4,69.21,1,11709.16667,0,0,5280.0
5867,708.17,7,9,3,74.89,1,14039.65517,0,0,7878.0
5868,1182.41,7,9,2,56.76,2,12365.51724,0,0,5124.0
5869,909.45,3,9,7,74.41,1,25235.0,0,0,0.0
5870,1630.86,1,9,10,61.99,2,29877.71739,0,0,8400.0
5871,2280.19,3,9,10,65.19,2,27294.82724,0,0,6941.517879
5872,1290.77,6,9,3,53.88,3,26789.65517,0,0,0.0
5873,1378.86,2,9,2,60.63,2,13593.0,0,1,0.0
5874,1402.5,2,9,3,60.56,2,15263.0,0,0,0.0
5875,1145.62,4,9,2,64.07,2,10265.38462,1,0,6084.0
5876,1735.04,3,9,8,55.62,2,17264.13043,0,0,4944.0
5877,935.24,2,9,7,69.36,1,26796.0,0,0,3984.0
5878,1226.54,4,9,7,63.06,2,21349.0,0,0,9360.0
5879,753.38,1,9,6,81.2,1,17825.0,0,0,7200.0
5880,801.99,7,9,4,71.34,1,36013.7931,0,0,0.0
5881,794.28,2,9,6,65.24,2,23608.0,0,0,4500.0
5882,2173.54,5,9,1,45.77,3,-3142.28032,1,1,15081.79579
5883,904.44,3,9,5,73.53,1,13571.66667,0,0,4900.0
5884,1628.69,3,9,8,55.5,2,26679.57746,0,0,0.0
5885,1260.26,7,9,1,50.47,3,15013.7931,1,1,0.0
5886,2172.73,1,9,10,71.06,1,46053.52113,0,0,0.0
5887,1160.49,6,9,6,52.55,3,46531.03448,0,0,0.0
5888,4795.51,3,9,10,39.3,3,72968.47826,0,0,0.0
5889,1216.32,2,9,9,64.75,2,54483.0,0,0,0.0
5890,1029.87,4,9,1,70.51,1,4124.251026,1,1,4683.0842
5891,1086.92,3,9,6,78.18,1,17125.83333,0,0,5820.0
5892,1215.22,3,9,7,72.95,1,11028.92157,0,0,6912.0
5893,1438.03,3,9,6,76.27,1,14206.86275,0,0,0.0
5894,546.34,2,9,10,89.59,1,63293.0,0,0,0.0
5895,860.84,1,9,5,74.28,1,20036.0,0,0,3600.0
5896,1259.25,3,9,7,69.22,1,24290.4695,0,0,3293.4366
5897,1741.33,5,9,10,66.95,2,60611.04617,0,0,14004.67505
5898,614.11,7,9,3,79.04,1,18768.96552,0,0,4160.0
5899,1899.48,3,9,10,59.33,2,66861.41304,0,0,16800.0
5900,2488.29,3,9,10,67.24,2,41892.14286,0,0,17400.0
5901,1085.67,3,9,6,68.17,2,8785.0,0,0,12600.0
5902,786.2,1,9,7,77.72,1,24922.0,0,0,9600.0
5903,937.75,1,9,6,64.04,2,20434.0,0,0,4472.0
5904,760.52,7,9,4,66.29,2,34546.55172,0,0,0.0
5905,2020.89,2,9,10,56.15,2,59325.0,0,0,0.0
5906,1429.79,4,9,5,56.74,2,19569.23077,0,0,8552.0
5907,1214.86,6,9,4,43.06,3,32943.10345,0,0,0.0
5908,1291.0,3,9,9,58.03,2,28696.66667,0,0,12000.0
5909,1043.81,3,9,7,65.56,2,13098.36957,0,0,10500.0
5910,744.51,4,9,5,91.0,1,12465.25424,0,0,6864.0
5911,1475.01,1,9,10,68.47,2,25571.68142,0,0,8772.0
5912,1126.12,2,9,5,67.96,2,14692.0,0,0,7280.0
5913,1746.11,2,9,9,67.45,2,34671.83099,0,0,0.0
5914,1426.02,3,9,8,70.16,1,16006.86275,0,0,7800.0
5915,1570.29,3,9,7,72.46,1,13772.77778,0,0,6144.0
5916,1225.26,6,9,9,72.28,1,75667.24138,0,0,4320.0
5917,776.29,1,9,7,79.58,1,21413.0,0,0,12600.0
5918,860.77,3,9,9,75.96,1,30112.5,0,0,7500.0
5919,589.5,6,9,4,82.5,1,23170.68966,0,0,5160.0
5920,1026.56,6,9,2,51.51,3,13717.24138,1,0,4464.0
5921,1121.61,6,9,2,54.09,3,12339.65517,1,0,4472.0
5922,666.53,2,9,2,83.26,1,9213.942744,0,0,5014.057256
5923,1029.85,5,9,1,67.27,2,6328.0,1,0,4680.0
5924,1015.88,7,9,9,61.33,2,-7410.706661,0,0,59468.20986
5925,1482.26,2,9,9,74.56,1,46512.0,0,0,0.0
5926,790.33,6,9,2,71.0,1,12789.65517,1,0,4004.0
5927,1979.09,3,9,10,56.63,2,22222.32143,0,0,6600.0
5928,1502.83,3,9,6,63.54,2,12690.74074,0,0,4560.0
5929,973.25,3,9,4,77.15,1,13132.5,0,0,4108.0
5930,1787.9,1,9,9,35.59,4,19571.19565,0,0,7200.0
5931,672.93,1,9,6,82.57,1,17775.46311,0,0,8131.536888
5932,1680.9,3,9,7,61.1,2,17917.14286,0,0,6720.0
5933,1254.08,3,9,4,71.95,1,8082.967033,0,0,4576.0
5934,1191.79,1,9,7,73.27,1,16247.49164,0,0,4660.615385
5935,805.62,7,9,1,71.08,1,18260.34483,0,0,0.0
5936,1611.33,3,9,9,54.46,3,32655.83333,0,0,7440.0
5937,1304.03,1,9,5,54.45,3,14976.0,0,0,7020.0
5938,923.79,5,9,7,72.62,1,27949.0,0,0,6900.0
5939,802.23,7,9,6,74.01,1,46655.17241,0,0,0.0
5940,799.64,7,9,1,66.96,2,8922.413793,1,1,0.0
5941,1224.82,5,9,3,61.37,2,4972.441152,1,0,10670.55885
5942,1036.43,3,9,10,70.71,1,44907.5,0,0,11760.0
5943,1204.62,7,9,1,59.47,2,15000.0,1,1,0.0
5944,1019.17,1,9,6,68.4,2,20671.0,0,0,5395.0
5945,2096.36,5,9,5,51.6,3,97.34513274,0,0,22027.0
5946,1285.72,5,9,5,64.89,2,1152.173913,0,0,20165.0
5947,1115.5,7,9,3,53.85,3,26437.93103,0,0,0.0
5948,1921.56,5,9,8,46.55,3,15417.93478,0,0,7800.0
5949,964.51,7,9,3,65.29,2,18334.48276,0,0,5772.0
5950,1805.51,2,1,2,55.84,2,15031.0,1,1,0.0
5951,1603.3,3,1,5,65.38,2,11140.625,0,0,4200.0
5952,1170.4,2,1,9,74.46,1,45291.0,0,0,0.0
5953,901.2,3,1,6,74.93,1,17448.33333,0,0,7092.0
5954,739.71,7,1,2,75.07,1,19172.41379,0,0,2600.0
5955,1707.58,3,1,5,59.01,2,17001.42857,0,0,0.0
5956,1172.26,6,1,1,62.96,2,5310.344828,1,1,4680.0
5957,1851.76,3,1,6,59.0,2,18496.42857,0,0,3264.0
5958,877.47,6,1,1,67.67,2,8448.275862,1,0,4160.0
5959,2700.29,3,1,5,38.32,4,8040.196078,1,1,8400.0
5960,1159.4,3,1,8,75.31,1,25099.28571,0,0,7800.0
5961,1057.68,3,1,9,74.04,1,34520.42254,0,0,5820.0
5962,840.58,6,1,1,74.88,1,7875.862069,1,0,4056.0
5963,1087.65,7,1,3,64.18,2,21401.72414,0,0,5040.0
5964,748.85,6,1,2,72.33,1,14724.13793,0,0,3640.0
5965,1251.06,1,1,1,66.7,2,4432.0,1,1,4944.0
5966,1671.44,1,1,6,70.05,1,17076.76056,0,0,5044.0
5967,2958.73,3,1,4,24.61,4,11259.34079,1,1,5567.9229
5968,2002.06,2,1,8,34.71,4,42901.0,0,0,0.0
5969,1833.99,5,1,2,37.71,4,14303.0,1,1,0.0
5970,1705.66,2,1,3,52.87,3,11838.0,0,1,4797.0
5971,1293.2,1,1,9,67.53,2,45735.0,0,0,4500.0
5972,1301.35,2,1,5,40.91,3,21421.0,0,0,4368.0
5973,1166.59,4,1,5,76.7,1,16188.33333,0,0,4300.0
5974,1556.46,5,1,2,63.05,2,9533.151096,1,1,5300.848904
5975,1274.37,3,1,6,70.74,1,20523.33333,0,0,4080.0
5976,855.41,6,1,1,70.84,1,6210.344828,1,1,3900.0
5977,624.08,7,1,3,85.17,1,19182.75862,0,0,5096.0
5978,1159.94,4,1,2,69.99,1,8973.076923,1,0,5148.0
5979,793.03,6,1,1,71.53,1,9413.793103,1,0,4108.0
5980,918.58,6,1,1,59.01,2,7502.7292,0,1,4539.417064
5981,1339.19,7,1,1,60.59,2,6456.896552,1,1,5400.0
5982,1353.19,7,1,2,59.39,2,16832.83692,0,0,4694.954585
5983,2319.49,3,1,8,45.13,3,18554.90196,0,0,4824.0
5984,1035.88,7,1,2,65.46,2,24625.86207,0,0,0.0
5985,1223.99,6,1,3,54.55,2,19475.86207,1,0,5150.0
5986,1126.55,1,2,7,69.74,1,27106.0,0,0,5520.0
5987,1333.74,1,2,10,70.09,1,44507.04225,0,0,8472.0
5988,1353.73,3,2,4,72.47,1,8959.23913,0,0,3840.0
5989,1803.23,5,2,7,68.5,1,11268.30357,0,0,6600.0
5990,1117.72,2,2,5,69.66,1,24153.0,0,0,0.0
5991,1019.35,4,2,5,69.8,1,22773.07692,0,0,5608.0
5992,1045.58,4,2,2,69.47,1,10235.89744,1,0,4420.0
5993,1324.43,4,2,2,65.39,2,9005.128205,1,1,5040.0
5994,1078.76,4,2,3,73.36,1,11441.0,0,0,5400.0
5995,1409.2,4,2,2,59.29,2,6129.0,1,1,5460.0
5996,759.1,7,2,1,68.05,2,13072.41379,0,1,0.0
5997,1524.92,4,2,7,70.3,1,15723.88889,0,0,3848.0
5998,1237.85,1,2,2,55.03,2,5976.0,0,0,7150.0
5999,1922.78,1,2,9,40.76,3,37516.0,0,0,7788.0
6000,998.39,6,2,7,62.84,2,57672.41379,0,0,0.0
6001,1387.08,1,2,7,71.04,1,14825.37625,0,0,5192.307692
6002,1145.48,2,2,2,70.49,1,10922.0,0,0,1342.0
6003,1185.78,1,2,5,62.07,2,18205.0,0,0,6600.0
6004,1577.5,2,2,4,62.67,2,21529.0,0,0,0.0
6005,672.46,7,2,2,77.72,1,14203.44828,0,0,3640.0
6006,1110.69,7,2,1,61.59,2,19234.48276,0,0,0.0
6007,887.77,6,2,4,69.81,1,25779.31034,0,0,4108.0
6008,1294.67,1,2,7,67.3,2,20321.83099,0,0,4850.0
6009,1648.05,3,2,7,56.23,2,18556.42857,0,0,7140.0
6010,2159.42,5,2,9,58.7,2,30898.76543,0,0,0.0
6011,1548.0,3,2,7,65.11,2,21291.66667,0,0,5100.0
6012,971.62,6,2,5,64.19,2,38191.37931,0,0,1980.0
6013,1310.04,4,2,5,69.71,1,14818.33333,0,0,4420.0
6014,947.55,5,2,4,77.18,1,16955.0,0,0,4940.0
6015,1123.07,1,2,7,70.42,1,26392.0,0,0,7080.0
6016,1214.06,5,2,6,66.93,2,17990.84507,0,0,3900.0
6017,889.76,7,2,2,66.37,2,17446.55172,0,0,4784.0
6018,805.74,6,2,2,74.7,1,16137.93103,0,0,5252.0
6019,676.86,6,2,1,80.61,1,3812.068966,1,0,4641.0
6020,1208.08,1,2,3,73.6,1,8586.0,1,0,6960.0
6021,1785.42,1,2,9,78.84,1,40422.0,0,0,7620.0
6022,1176.55,1,2,5,67.19,2,17270.0,0,0,7200.0
6023,944.47,1,2,5,78.18,1,17427.0,0,0,5520.0
6024,1515.41,2,2,1,57.9,2,3442.0,1,1,3796.0
6025,1207.44,3,2,5,73.36,1,16471.79487,0,0,4648.846154
6026,1175.63,7,2,5,63.14,2,34594.82759,0,0,4004.0
6027,993.26,6,2,3,56.83,2,20320.68966,0,0,4500.0
6028,1642.68,3,2,6,65.48,2,13930.8642,0,0,7150.0
6029,1808.26,3,2,8,70.71,1,14850.89286,0,0,3636.0
6030,1237.3,1,2,8,69.42,1,38652.0,0,0,0.0
6031,1075.81,2,2,7,73.67,1,35284.0,0,0,0.0
6032,1286.46,3,2,3,71.23,1,3428.571429,0,0,11400.0
6033,1288.58,3,2,4,71.58,1,11593.20988,0,0,2880.0
6034,478.9,7,2,2,83.66,1,14413.7931,0,0,3640.0
6035,1397.53,3,2,4,62.64,2,10419.375,0,0,5200.0
6036,1936.16,3,2,4,49.8,3,10100.0,1,1,5200.0
6037,632.15,7,2,1,81.32,1,6351.724138,0,0,4056.0
6038,988.35,6,2,3,67.03,2,17220.68966,0,0,6000.0
6039,1099.86,1,2,4,64.98,2,15632.0,0,0,5748.0
6040,1226.07,1,2,6,65.24,2,25195.0,0,0,2880.0
6041,1028.92,2,2,7,71.27,1,27697.0,0,0,4992.0
6042,1616.91,1,2,9,76.02,1,22796.19565,0,0,10510.0
6043,1221.68,4,2,4,59.59,2,13480.61224,0,0,5400.0
6044,1817.91,3,2,9,61.64,2,24670.1087,0,0,0.0
6045,806.95,6,2,2,71.86,1,12924.13793,0,0,6300.0
6046,820.62,7,2,2,75.2,1,13696.55172,1,0,4680.0
6047,799.76,7,2,2,75.93,1,13646.55172,0,0,4316.0
6048,1818.09,1,2,8,54.59,2,25763.38028,0,0,0.0
6049,1715.96,1,2,10,47.68,3,69328.0,0,0,6648.0
6050,1230.83,3,2,5,63.03,2,11488.2716,0,0,4836.0
6051,1158.41,6,2,9,53.14,3,98332.75862,0,0,0.0
6052,772.01,6,2,1,72.15,1,8844.827586,1,0,4000.0
6053,1140.42,3,2,7,73.92,1,24178.33333,0,0,2710.0
6054,1073.5,5,2,3,74.56,1,11134.0,0,0,4284.0
6055,2098.93,4,2,3,44.34,3,9438.333333,1,1,6600.0
6056,1316.42,2,2,9,63.01,2,48173.0,0,0,8556.0
6057,1299.96,3,2,8,65.42,2,21752.14286,0,0,10200.0
6058,1635.41,3,2,7,66.88,2,19025.35211,0,0,6960.0
6059,1648.45,2,2,5,45.75,3,25439.0,0,0,0.0
6060,1414.49,7,2,3,40.46,3,30708.62069,0,0,0.0
6061,1613.01,1,2,1,39.7,3,3698.591549,1,1,5460.0
6062,778.01,7,2,1,74.42,1,13505.17241,0,0,0.0
6063,1386.14,4,2,4,63.38,2,10992.5,0,0,6865.0
6064,1326.72,4,2,3,66.81,2,12544.89796,1,0,4680.0
6065,723.73,7,2,3,74.61,1,21941.37931,0,0,3600.0
6066,744.72,6,2,1,73.09,1,14087.93103,0,0,3150.0
6067,1364.23,2,2,5,62.13,2,22940.0,0,0,0.0
6068,1015.69,7,2,2,69.07,1,13613.7931,1,0,6960.0
6069,939.95,7,2,9,61.91,2,87881.03448,0,0,0.0
6070,1100.31,5,2,6,68.84,1,24300.46655,0,0,3169.533452
6071,1463.08,3,2,8,73.52,1,22890.48062,0,0,6931.421396
6072,724.13,7,2,9,76.54,1,82831.03448,0,0,6900.0
6073,1362.98,3,2,5,65.57,2,13830.0,0,0,4472.0
6074,1179.85,2,2,5,70.07,1,23095.0,0,0,0.0
6075,2941.14,1,4,10,40.54,3,43928.26087,0,0,0.0
6076,1279.64,1,4,6,57.4,2,23560.82955,0,0,5111.170452
6077,1043.99,7,4,1,57.82,2,7420.689655,1,1,3848.0
6078,1131.36,6,4,5,57.92,2,32436.2069,0,0,5400.0
6079,1058.05,7,4,2,73.02,1,15465.51724,1,0,3666.0
6080,1035.56,1,4,9,67.5,2,46872.0,0,0,7140.0
6081,1168.76,1,4,10,70.03,1,54103.0,0,0,12000.0
6082,1429.66,2,4,7,61.07,2,29750.0,0,0,1416.0
6083,1159.36,2,4,3,64.82,2,18091.0,0,0,0.0
6084,1726.15,2,4,8,52.42,3,40739.0,0,0,0.0
6085,1397.49,7,4,4,53.86,3,33422.41379,0,0,0.0
6086,904.29,7,4,6,73.1,1,38596.55172,0,0,4108.0
6087,1085.31,4,4,3,79.37,1,11800.0,0,0,5460.0
6088,1378.22,6,4,1,55.51,2,11184.48276,1,1,3380.0
6089,1468.54,4,4,4,66.55,2,18004.08163,0,0,4212.0
6090,1068.93,7,4,3,54.21,3,25327.58621,0,0,3588.0
6091,1456.6,2,4,4,66.43,2,20327.0,0,0,0.0
6092,1781.98,3,4,5,58.7,2,12246.2963,0,0,5220.0
6093,1233.06,4,4,3,67.35,2,11717.34694,1,0,3848.0
6094,975.1,1,4,9,68.46,2,42119.0,0,0,5148.0
6095,1059.32,2,4,6,80.41,1,23678.0,0,0,4784.0
6096,1024.63,4,4,2,76.15,1,10411.53846,1,0,5980.0
6097,1292.32,3,4,4,69.88,1,12850.71429,0,0,3744.0
6098,1612.06,5,4,9,66.31,2,21320.08929,0,0,4420.0
6099,972.91,7,4,4,63.81,2,25710.34483,0,0,4056.0
6100,1494.96,1,4,6,66.4,2,16231.69014,0,0,4320.0
6101,1919.58,3,4,7,67.86,2,15399.44444,0,0,4150.0
6102,1591.27,3,4,4,64.63,2,11814.16667,0,0,4150.0
6103,877.04,6,4,5,68.75,1,31141.37931,0,0,6600.0
6104,1373.44,3,4,8,76.23,1,26167.14286,0,0,6900.0
6105,1300.48,2,4,7,69.86,1,28774.0,0,0,4000.0
6106,1263.47,1,4,2,65.63,2,7624.0,1,1,4200.0
6107,1725.6,3,4,1,58.8,2,7473.239437,1,1,0.0
6108,1358.14,3,4,1,66.49,2,3828.169014,1,1,3850.0
6109,1417.92,5,4,8,74.08,1,21421.12676,0,0,8316.0
6110,1533.42,4,4,2,65.7,2,5502.112676,1,1,3900.0
6111,1460.5,2,4,10,75.78,1,30538.58696,0,0,3600.0
6112,1227.12,2,4,6,64.95,2,22798.0,0,0,5400.0
6113,1136.42,4,4,4,77.43,1,13480.61224,0,0,7200.0
6114,1459.69,4,4,4,73.5,1,10065.25424,0,0,7200.0
6115,1359.89,3,4,2,67.41,2,6609.859155,1,0,5200.0
6116,1208.2,1,4,9,66.82,2,46736.0,0,0,6000.0
6117,1037.69,1,4,10,69.56,1,64060.0,0,0,0.0
6118,1338.96,4,4,2,71.12,1,9072.5,1,0,4056.0
6119,1303.59,4,4,3,53.86,3,15497.4359,0,0,5700.0
6120,1211.05,1,4,5,66.52,2,18318.0,0,0,3692.0
6121,784.97,7,4,2,70.77,1,12710.34483,0,0,6032.0
6122,1128.4,1,4,9,72.55,1,36735.21127,0,0,3540.0
6123,1441.99,4,4,3,52.66,3,18192.30769,0,0,3600.0
6124,1254.04,3,4,9,65.53,2,34314.16667,0,0,5544.0
6125,1879.83,2,4,9,66.08,2,24748.36957,0,0,0.0
6126,919.41,7,4,3,68.94,1,21401.72414,0,0,3276.0
6127,1042.97,6,4,1,70.41,1,2689.655172,1,1,3692.0
6128,1536.3,2,4,4,55.79,2,13771.12676,0,0,0.0
6129,763.6,7,4,4,70.59,1,25081.03448,0,0,3848.0
6130,839.51,7,4,1,70.94,1,12836.2069,0,0,3848.0
6131,922.57,7,4,1,71.36,1,3103.448276,1,1,5100.0
6132,846.82,1,4,4,67.55,2,17377.0,0,0,3744.0
