,Unnamed: 0,fuelexpn,hhcompx,gorEHS,FullincDeciles,FPEERrating,FPEERband,AHCIncomeEQ,fpflgb,fpflgf,HousingCosts,split
391,391,1563.85,3,8,7,62.89,2,20701.42857,0,0,7200.0,1.536823725562782
392,392,1186.83,2,2,3,61.9,2,11961.92308,0,0,4475.076923,-0.025218130255946037
393,393,805.74,6,2,2,74.7,1,16137.93103,0,0,5252.0,1.257964251163267
394,394,1174.91,2,6,6,72.81,1,28822.0,0,0,0.0,-0.8010707329227146
395,395,1608.53,3,7,7,69.58,1,12444.28571,0,0,13200.0,-0.37344395141690323
397,397,1742.0,3,2,6,67.13,2,12681.31868,0,0,6000.0,1.1697806089245681
398,398,970.14,6,7,3,69.68,1,20641.37931,0,0,5988.0,-0.3266205498660195
403,403,2018.25,2,9,3,67.29,2,16005.0,1,1,0.0,0.11916512386897653
404,404,744.86,6,4,2,77.82,1,16015.51724,0,0,4056.0,-0.012735508173801976
405,405,1021.96,2,10,6,69.21,1,22704.0,0,0,4420.0,-0.025242105203172632
406,406,678.17,1,8,10,81.33,1,53979.0,0,0,10800.0,0.5628854043036597
409,409,1649.63,3,5,10,49.55,3,69892.5,0,0,7512.0,-0.5074110649193853
410,410,1179.25,1,4,9,65.81,2,34731.69014,0,0,3360.0,0.2501658588314393
411,411,1482.84,7,9,1,35.13,4,19162.06897,1,1,0.0,1.4578133541715415
413,413,668.56,1,7,7,71.22,1,25581.0,0,0,6900.0,-0.659644583701744
414,414,1451.6,1,6,9,62.14,2,38731.0,0,0,9100.0,0.2035254509573975
415,415,1928.13,1,6,3,59.29,2,9333.098592,1,1,4776.0,-0.06069803671700301
416,416,1181.4,4,2,4,68.33,2,21343.58974,0,0,5064.0,0.06361437271233263
417,417,1667.01,3,8,5,55.28,2,4677.857143,0,0,18600.0,-2.9955859322381944
418,418,1257.77,4,2,1,58.75,2,-2563.995939,1,1,12768.91683,0.3753389184731128
420,420,1075.39,7,1,1,56.56,2,11022.41379,1,1,3120.0,1.0643251704093573
421,421,1118.93,4,5,3,79.32,1,11659.18367,0,0,5850.0,0.5468958563972949
422,422,905.58,6,5,2,65.45,2,17758.62069,0,0,2820.0,1.0832377513400988
424,424,1243.91,2,8,4,69.22,1,17117.0,0,0,1800.0,-0.6314011410060345
425,425,1945.55,3,2,3,59.11,2,8425.543478,1,1,0.0,1.7842040312416898
426,426,669.8,6,9,2,75.18,1,15543.10345,0,0,3640.0,-0.5741599476707806
427,427,1041.62,7,9,1,61.13,2,8937.931034,1,1,0.0,1.1489802318283666
428,428,675.42,6,7,1,71.51,1,7596.551724,0,0,5984.0,0.04772740117289794
429,429,747.34,6,9,1,77.67,1,8831.034483,1,0,3900.0,-0.49217095553488693
430,430,582.52,6,5,2,75.84,1,13013.7931,0,0,4800.0,-0.7722874841984516
431,431,1249.02,2,2,4,66.71,2,18509.0,0,0,0.0,0.7660893197394769
432,432,1637.55,2,6,7,68.7,1,33993.0,0,0,0.0,-0.6297260930422149
433,433,1207.39,1,9,9,62.62,2,37432.0,0,0,7920.0,-0.7620221743011163
434,434,1292.52,7,9,1,58.25,2,19687.93103,1,1,0.0,0.9923557601599904
435,435,1657.87,1,7,9,53.72,3,38838.02817,0,0,0.0,0.585733431985329
437,437,1639.51,3,2,4,60.2,2,13513.58025,0,0,0.0,-1.0074643391830898
438,438,1644.41,3,9,9,63.67,2,18859.16667,0,0,27600.0,-0.39367666415059527
440,440,572.26,1,7,2,88.45,1,9496.0,0,0,4160.0,0.2455500299626257
441,441,2214.68,3,7,8,52.66,3,16701.71703,0,0,6646.153846,-1.3088018805591612
442,442,929.46,3,8,3,71.44,1,-4217.142857,0,0,21600.0,-0.0773220532997267
443,443,1134.22,1,9,9,63.6,2,42007.0,0,0,4560.0,0.01568067438504215
445,445,1596.84,3,10,9,74.95,1,31425.0,0,0,4200.0,-1.313287137788215
446,446,1400.97,4,9,3,64.39,2,5046.610169,0,0,10800.0,0.01765219164280979
447,447,1256.27,3,8,5,69.83,1,11179.28571,0,0,7332.0,0.20348691293962376
448,448,775.56,7,7,1,71.88,1,9736.206897,0,0,5200.0,1.8004041150300458
449,449,3057.81,3,2,6,35.96,4,10476.66667,1,1,7200.0,-0.062399146093739304
450,450,1549.79,2,4,6,53.95,3,28612.0,0,0,0.0,1.3332351325137881
452,452,1095.71,2,7,5,68.76,1,24459.0,0,0,0.0,-0.539579339792163
454,454,971.98,3,9,7,72.56,1,24994.16667,0,0,5356.0,1.0535502661742095
455,455,1401.09,3,5,6,66.8,2,22910.83333,0,0,0.0,0.9483533523506954
456,456,565.12,7,9,1,80.94,1,11740.89268,0,0,4623.282248,0.18820025024702566
457,457,1549.71,3,6,3,62.9,2,7319.285714,1,1,4940.0,0.7559605237626832
458,458,1088.13,7,7,1,56.78,2,9220.689655,1,1,4800.0,0.7615909612784196
459,459,2486.24,1,9,10,42.44,3,94980.0,0,0,2400.0,-0.8436917857883033
460,460,1430.79,3,8,8,70.91,1,17986.875,0,0,9600.0,-0.2522166794447525
461,461,624.28,7,8,3,74.44,1,17584.48276,0,0,5928.0,-0.667290736381658
462,462,2472.05,3,4,7,45.48,3,12810.32609,0,0,12000.0,-1.1095272595667267
463,463,1252.53,1,6,7,66.94,2,25116.0,0,0,6984.0,-0.3503705106148804
465,465,1032.87,1,4,4,63.56,2,15606.0,0,0,3300.0,-0.5219652379840045
466,466,1253.07,4,9,7,71.01,1,16047.85714,0,0,8100.0,-0.020258520830409053
467,467,1267.64,4,6,3,65.68,2,15030.76923,1,0,4760.0,0.27802867006949933
468,468,1832.83,3,7,10,61.78,2,24942.85714,0,0,26400.0,-0.8544836614765844
469,469,1333.81,6,7,8,60.55,2,70731.03448,0,0,0.0,0.2196755240071249
470,470,993.76,6,1,2,61.73,2,16270.68966,0,0,4160.0,-0.015251484571987021
473,473,874.63,6,7,9,69.96,1,53839.65517,0,0,16200.0,-0.8967100006159764
476,476,1057.68,3,1,9,74.04,1,34520.42254,0,0,5820.0,1.3861928012446003
477,477,1668.72,3,10,8,63.54,2,27473.33333,0,0,8040.0,-0.8982247251465992
478,478,1313.28,3,7,10,68.48,2,40540.83333,0,0,13200.0,-0.6822066922467609
480,480,1669.94,3,10,8,71.85,1,24614.55609,0,0,2473.710252,-2.2627273626163227
483,483,1592.37,3,7,10,64.31,2,38367.5,0,0,13764.0,-0.16187216831657228
484,484,1076.1,1,9,8,57.12,2,33535.0,0,0,9120.0,-0.44292123857938137
485,485,1680.43,2,2,10,69.17,1,49069.02174,0,0,0.0,-0.9762887320548747
486,486,1482.01,4,6,4,71.79,1,7556.521739,1,0,5668.0,0.5440109253492774
487,487,1647.46,5,9,5,59.31,2,10134.16667,1,0,11100.0,-0.7980632966651795
488,488,892.3,4,9,6,68.51,1,19505.10204,0,0,7800.0,0.15109639831798366
489,489,905.57,4,9,1,71.94,1,-4191.836735,1,1,4108.0,1.0522339757419477
490,490,909.93,7,9,7,67.92,2,51018.96552,0,0,6000.0,-0.8187961766183497
492,492,1318.51,1,8,1,61.73,2,5270.0,1,1,0.0,-1.1258301099562922
495,495,1692.14,5,9,5,51.34,3,23339.0,0,0,0.0,0.6226653966787937
496,496,1119.17,3,10,6,69.89,1,16964.16667,0,0,9720.0,-1.5552284639639586
498,498,1520.69,3,8,7,66.0,2,9868.681319,0,0,13200.0,0.47398015054941534
499,499,1174.55,4,2,3,64.07,2,14056.41026,0,0,5700.0,0.8874887965105355
500,500,754.71,3,8,3,67.4,2,5710.582693,0,0,9306.300768,-0.6129338253996988
501,501,799.76,7,2,2,75.93,1,13646.55172,0,0,4316.0,-1.8971287352480362
502,502,802.76,1,4,3,77.81,1,13695.0,0,0,4200.0,0.9351181772652329
503,503,1585.19,3,7,4,65.09,2,10369.375,0,0,5252.0,-1.5134110659684188
504,504,1400.38,3,8,6,65.6,2,16207.14286,0,0,6292.0,-0.6571639147923652
506,506,1864.78,3,8,4,63.31,2,8475.925926,1,0,7748.0,0.6833281772605101
507,507,1372.59,4,1,3,70.41,1,11852.04082,1,0,5350.0,0.7070291726513354
508,508,1664.28,3,2,3,63.03,2,8233.333333,0,0,4182.0,-0.9108591138884287
509,509,1701.4,4,9,5,53.75,3,11626.64384,1,0,10201.02739,-0.0989388144812351
510,510,1127.99,1,9,8,57.41,2,31647.11077,0,0,8610.889231,-0.7525445135306901
511,511,898.56,6,7,2,65.94,2,18611.27321,0,0,3288.461538,-0.8666685985973234
512,512,1571.95,3,4,7,59.19,2,13004.90196,0,0,4316.0,-0.545337820647568
513,513,961.0,3,5,8,83.7,1,29239.08597,0,0,965.2796433,-0.6116767975461621
514,514,1516.69,3,9,7,72.87,1,11165.25641,0,0,12101.53846,-2.7834815153023986
515,515,799.53,7,2,2,79.07,1,13703.44828,1,0,4628.0,0.16305653111451066
516,516,1079.77,7,8,2,55.55,2,11613.7931,0,0,4800.0,-0.7479586467941761
519,519,1135.6,5,2,6,75.54,1,17209.15493,0,0,4160.0,-1.1129184950954485
520,520,675.35,6,5,3,78.14,1,18434.48276,0,0,4620.0,-0.9187300471950205
523,523,838.5,7,4,2,66.27,2,20153.44828,0,0,0.0,-1.436256489752363
524,524,832.2,7,2,3,71.48,1,22798.27586,0,0,3185.0,0.483652070668459
525,525,839.46,7,10,3,67.87,2,28186.2069,0,0,0.0,2.132274977572774
527,527,2206.87,1,6,8,40.04,3,25925.35211,0,0,0.0,0.5373229698999398
528,528,889.81,6,6,1,70.34,1,12303.44828,1,0,3550.0,0.28834313312746873
529,529,531.08,7,5,1,89.13,1,10679.71879,0,0,5314.763104,-0.43391886175809724
530,530,864.05,6,4,3,71.14,1,21084.48276,0,0,4524.0,-0.6175933861774928
531,531,1179.22,2,10,2,65.83,2,14188.0,0,0,0.0,-1.6371574189208828
532,532,885.27,7,5,2,65.6,2,20725.86207,0,0,0.0,1.03680429111221
533,533,1212.75,3,4,8,81.01,1,18812.77778,0,0,5700.0,0.8344044911455315
534,534,1775.29,2,8,8,50.09,3,44786.0,0,0,0.0,0.19512463833706456
535,535,962.88,3,8,7,77.38,1,21787.602,0,0,5100.8776,-0.7802201874609671
536,536,1106.67,1,8,10,54.34,3,54648.0,0,0,12600.0,-0.6036117039786507
539,539,1407.65,7,10,4,48.07,3,37127.58621,0,0,0.0,0.3040700513116561
540,540,1542.72,3,2,8,57.26,2,22820.71429,0,0,4752.0,0.6867122125290004
542,542,1320.14,3,8,7,61.05,2,13032.14286,0,0,15600.0,0.6906836992319635
543,543,738.98,6,2,2,73.19,1,16408.62069,0,0,4160.0,0.028571608698718182
544,544,891.33,7,8,2,63.97,2,20355.17241,0,0,0.0,-0.4308828117258278
545,545,905.98,7,2,1,71.36,1,15382.75862,0,1,0.0,0.24287258096575853
546,546,1919.58,3,4,7,67.86,2,15399.44444,0,0,4150.0,-0.8787785152605733
548,548,1916.34,3,8,10,66.28,2,28456.59341,0,0,16800.0,0.8782485584459443
549,549,890.8,7,7,2,72.42,1,19172.41379,0,0,3900.0,0.06916115991258713
550,550,1688.56,3,10,5,65.55,2,7913.736264,0,0,10800.0,0.7056652820572278
551,551,705.09,7,10,3,74.14,1,28363.7931,0,0,0.0,-2.144177779698463
552,552,1052.16,7,5,1,61.97,2,12000.0,1,0,4524.0,0.5342210909276596
553,553,1204.45,7,9,4,61.21,2,34475.86207,0,0,0.0,-1.129904412977263
554,554,985.07,7,8,2,61.53,2,15455.17241,1,0,4776.0,-1.0618934930872965
555,555,1263.6,7,4,1,39.71,3,9865.517241,1,1,0.0,-0.9937916280187642
556,556,1648.22,5,2,7,62.32,2,20585.80247,0,0,0.0,0.44679794325542205
558,558,2242.62,3,5,9,62.71,2,18241.73554,0,0,4680.0,0.7551058849342009
559,559,935.21,4,10,4,69.01,1,11988.46154,0,0,12100.0,1.6121039178460834
560,560,2043.03,3,8,8,55.48,2,12222.77228,0,0,18980.0,0.0515767056652614
561,561,1874.38,3,4,2,52.26,3,6399.285714,1,1,4800.0,-1.48465327587752
562,562,1235.91,2,6,6,65.03,2,26149.0,0,0,1920.0,0.10784394349054438
563,563,1112.13,1,9,9,65.79,2,45451.04417,0,0,10503.95583,1.2937428869924228
564,564,1198.32,2,9,4,65.25,2,12644.77147,0,0,6872.228532,0.674608382639083
565,565,1375.74,7,6,3,55.99,2,31256.89655,0,0,0.0,-0.8393414727946038
566,566,1497.1,4,2,4,69.66,1,8868.478261,0,0,4524.0,0.2809370580884363
567,567,1296.71,7,4,2,54.79,2,17281.83024,0,0,3761.538462,-0.19169571006726294
569,569,831.94,6,6,1,70.45,1,10736.2069,0,0,3600.0,-0.6424349440770687
570,570,2125.44,7,5,3,30.82,4,22174.13793,1,1,3120.0,-0.5509689956524669
571,571,1310.35,2,5,2,61.87,2,14916.0,0,0,0.0,-1.489879567669106
572,572,2978.98,3,7,10,54.26,3,85430.97826,0,0,12000.0,0.38654705824861
574,574,1105.84,7,7,1,62.85,2,15144.82759,1,1,0.0,1.1785495141571378
575,575,1230.98,4,5,2,61.67,2,10411.53846,1,1,3848.0,-0.33675344735645485
578,578,898.97,6,9,1,67.62,2,7955.172414,1,0,6448.0,0.07781299489094498
579,579,1045.34,7,7,1,66.08,2,18612.06897,0,0,0.0,1.2120472527542445
580,580,1104.93,1,4,4,65.3,2,21015.0,0,0,0.0,1.093620197968212
582,582,1536.3,2,4,4,55.79,2,13771.12676,0,0,0.0,0.2940251098971322
583,583,1106.62,2,4,4,62.33,2,18992.0,0,0,0.0,-0.3571373377941223
584,584,1894.66,4,5,4,38.71,3,14426.53061,1,0,6200.0,-2.57177511187089
585,585,1176.16,1,4,8,67.65,2,30509.0,0,0,6600.0,1.3949949796551169
586,586,1266.48,2,6,3,67.26,2,17917.0,0,0,0.0,-0.5961802374558776
587,587,1933.3,2,7,4,62.49,2,20821.0,0,0,0.0,-0.8613873802633961
588,588,1234.9,2,10,3,64.66,2,11962.0,1,0,4056.0,-1.7632146989406872
589,589,1156.87,3,8,5,71.3,1,10696.91358,0,0,6916.0,-0.8729777994230232
591,591,1036.63,4,8,4,73.93,1,18170.51282,0,0,4680.0,-0.8735549834967046
592,592,1647.51,3,8,6,60.04,2,12257.22222,0,0,5200.0,-0.6306076046956249
593,593,876.4,1,8,8,79.57,1,21733.09859,0,0,10200.0,0.22083740525836554
594,594,1425.41,3,7,5,66.2,2,13925.71429,0,0,5940.0,0.8084183049479817
595,595,1145.37,1,10,9,69.24,1,40601.0,0,0,12540.0,-0.3669120080242586
597,597,1244.75,2,9,2,62.42,2,11662.0,1,0,3180.0,-0.48127045636202126
599,599,1643.37,5,9,4,57.71,2,21144.0,0,0,0.0,-0.9930364492830408
600,600,1376.23,1,7,9,62.72,2,37637.0,0,0,7800.0,0.23765051105494528
601,601,1505.95,1,10,10,65.61,2,77224.0,0,0,13800.0,0.20924492478589143
602,602,920.73,1,5,3,78.18,1,11299.0,0,0,4836.0,0.4911334829940001
603,603,1110.21,7,7,2,57.68,2,24155.17241,0,0,0.0,0.5938879014030494
604,604,1063.37,1,5,5,58.66,2,20217.0,0,0,5700.0,1.7256471516090717
605,605,1093.37,7,10,4,59.24,2,32574.13793,0,0,0.0,0.4368036542219593
606,606,1530.44,1,2,4,51.37,3,13604.0,0,0,7010.0,0.893350903669772
608,608,1855.26,5,5,7,40.13,3,32964.0,0,0,0.0,-0.9745104940009367
609,609,1722.3,2,2,10,58.15,2,72053.0,0,0,0.0,1.6011369677008458
610,610,1250.85,2,10,5,59.01,2,25311.0,0,0,0.0,0.47862449559593495
611,611,1200.23,5,9,5,66.49,2,16627.0,0,0,9000.0,-0.34027726008592823
612,612,1074.28,6,1,1,61.22,2,7514.798166,1,1,3031.417064,-1.4562273913004617
613,613,1862.23,3,8,9,60.1,2,19954.02342,0,0,14351.48205,0.10517253163517164
616,616,1052.49,4,9,2,66.89,2,9374.358974,1,0,5564.0,-0.10212506438233464
617,617,1681.31,3,2,3,51.75,3,8712.857143,1,0,5525.0,-0.17990483060911355
618,618,1494.2,3,2,7,69.33,1,17701.25,0,0,4550.0,-0.8110712636287252
619,619,1272.93,2,5,9,70.06,1,24908.69565,0,0,4800.0,-0.8170916491517226
620,620,1317.54,1,2,8,64.07,2,31598.0,0,0,5185.0,-0.27403152538980347
621,621,2759.89,5,4,5,49.81,3,9608.791209,1,1,5824.0,-0.3454319133813218
622,622,1130.78,6,1,1,53.94,3,6251.724138,1,1,3380.0,0.4019338865221076
623,623,838.67,7,8,2,62.92,2,14688.00196,0,0,4742.958864,0.3564065298309428
624,624,1655.82,1,2,6,47.25,3,19836.5566,0,0,7304.4434,0.4548195863057075
625,625,1705.9,4,9,7,71.15,1,11965.57377,0,0,4680.0,1.7810439815601422
626,626,939.47,3,8,6,72.05,1,18068.57143,0,0,4485.0,-0.9135035839246594
627,627,867.49,7,8,3,70.93,1,22641.37931,0,0,4732.0,1.6273414243303792
628,628,1084.08,3,5,5,65.02,2,13641.66667,0,0,6000.0,1.0949803346410916
629,629,816.15,7,8,2,70.59,1,25898.27586,0,0,0.0,-0.3066032498369866
631,631,1054.49,6,8,6,58.34,2,39722.41379,0,0,3960.0,-2.4046177781973737
632,632,1003.75,3,8,5,75.19,1,10295.33774,0,0,12622.59472,-0.06755700951342439
633,633,1430.0,3,10,2,67.14,2,5162.962963,1,1,4420.0,0.9848542063759738
634,634,675.05,7,1,4,79.62,1,29605.51724,0,0,1944.8,-0.3030078939604386
635,635,930.26,7,4,2,62.91,2,16801.72414,0,0,3952.0,-0.266633783782902
636,636,1252.04,5,7,9,62.79,2,48787.0,0,0,0.0,0.0903095709061443
637,637,1477.32,7,2,2,62.89,2,21132.75862,1,1,0.0,-1.4825536993200694
639,639,2047.57,1,9,10,56.41,2,35279.0,0,0,30000.0,-1.2969212050755077
640,640,1052.28,6,6,6,59.19,2,30463.7931,0,0,8400.0,-1.5281865902007739
641,641,817.88,2,9,2,74.8,1,4247.0,0,0,8640.0,-1.2069273228074628
643,643,1143.16,5,2,8,71.45,1,29479.0,0,0,6912.0,0.018415948989991517
645,645,1274.15,7,7,4,48.59,3,27377.58621,0,0,5376.0,1.4951290467542329
646,646,1129.81,6,5,2,58.57,2,14012.06897,0,0,4500.0,1.6830490617371046
648,648,832.87,1,2,6,79.93,1,19639.0,0,0,6600.0,0.8764013917745598
649,649,805.17,2,1,4,73.45,1,16688.0,0,0,3016.0,0.679750606958836
650,650,1496.39,3,8,5,68.52,1,12835.2015,0,0,5121.6776,-0.46147475670324717
651,651,1129.55,7,5,7,68.82,1,58287.93103,0,0,0.0,0.76391778687404
652,652,2148.82,3,7,8,54.76,2,22697.14286,0,0,4800.0,0.8091950066855519
653,653,935.4,7,9,3,63.29,2,27991.37931,0,0,0.0,-2.17592063982123
654,654,1526.34,2,4,6,58.93,2,30026.0,0,0,0.0,-0.40268026281661096
655,655,799.13,6,2,1,71.06,1,6634.482759,1,0,4472.0,1.2857580312047883
656,656,1100.15,6,2,1,63.83,2,-2834.482759,1,1,11004.0,-1.252750375577387
657,657,2700.26,3,5,8,41.39,3,18205.625,0,0,13200.0,0.10439381408633905
658,658,1269.98,4,4,5,63.83,2,12365.83333,0,0,7800.0,-1.2081415082100915
659,659,1078.57,6,4,1,57.41,2,5977.586207,1,1,3692.0,-1.7792787664101366
660,660,1108.44,6,4,2,62.56,2,21000.0,0,0,2496.0,-0.9993066611877607
661,661,1705.24,1,9,10,67.16,2,45000.0,0,0,0.0,1.5025518958253599
662,662,1612.23,3,1,2,67.37,2,10186.42857,0,1,0.0,-0.22436771235652778
663,663,1475.56,2,4,5,61.2,2,24542.0,0,0,0.0,0.08195684275259363
664,664,1378.92,5,2,6,65.36,2,25241.0,0,0,5044.0,-0.5745528672932149
665,665,1315.49,3,7,5,65.91,2,13608.57143,0,0,6600.0,0.8250455319005926
666,666,1509.58,6,5,10,63.12,2,100000.0,0,0,10800.0,0.21962744748680776
667,667,893.21,4,10,5,77.99,1,18875.83333,0,0,2400.0,-1.0326059706019213
668,668,941.82,7,1,1,68.0,2,6786.206897,1,0,5720.0,0.44459982475780824
669,669,1430.36,4,6,5,72.39,1,15176.27119,0,0,5408.0,-1.5732797370423742e-05
670,670,1135.81,3,9,4,71.42,1,11812.85714,0,0,4200.0,-1.4204600167223127
671,671,832.16,6,7,1,66.42,2,6006.896552,1,1,4628.0,-0.4606505284607522
672,672,878.86,7,7,2,63.22,2,14162.06897,1,0,5980.0,1.7402891106067062
673,673,1561.93,3,5,6,67.57,2,14506.875,0,0,4656.0,0.18195212333587377
674,674,1140.35,6,10,1,55.03,2,12046.15385,1,1,3345.230769,-0.94113597551968
675,675,1207.31,2,5,5,63.87,2,23426.0,0,0,0.0,-1.4057456982838588
678,678,895.76,7,2,1,75.09,1,955.1724138,1,1,4524.0,1.1067198183507205
679,679,1276.9,2,9,3,66.42,2,15444.0,0,0,0.0,-1.748288524550088
680,680,1383.45,1,2,2,65.33,2,9729.0,0,0,4850.0,0.5664738082431747
681,681,1490.6,2,6,4,57.36,2,15128.16901,0,0,0.0,-0.8065542772397439
682,682,1252.12,3,5,3,71.37,1,6197.857143,0,0,6600.0,0.2932971806920397
683,683,1214.99,3,8,9,83.59,1,13391.66667,0,0,19200.0,0.6105128397641323
684,684,894.46,6,10,5,62.31,2,31450.0,0,0,6000.0,-0.47709635889027696
685,685,606.83,7,5,3,69.95,1,20103.44828,0,0,4875.0,-0.04415268720834366
686,686,1481.46,2,4,2,66.77,2,11991.0,1,1,0.0,-2.0845282087307324
687,687,992.97,7,10,4,72.64,1,37663.7931,0,0,0.0,0.2110483674104112
688,688,1291.39,5,2,4,62.6,2,19786.0,0,0,0.0,-0.37068968314776196
689,689,1703.89,3,5,4,41.06,3,11907.5,0,0,6180.0,-0.22842587437806264
690,690,726.53,6,8,5,76.91,1,28471.24552,0,0,6733.6776,0.37515173723133205
691,691,947.95,4,10,3,78.61,1,12535.89744,0,0,6600.0,0.51671102890997
692,692,1431.79,3,2,6,64.36,2,20685.0,0,0,0.0,0.5075072955258088
694,694,1400.48,1,10,5,65.32,2,20249.0,0,0,4800.0,-1.3653545196280605
695,695,1704.79,3,8,7,66.33,2,220.7142857,0,0,36000.0,0.3791749630721488
696,696,1553.85,7,8,2,35.23,4,25682.75862,0,1,0.0,1.9822955070462176
697,697,761.27,7,4,2,79.53,1,20770.68966,0,0,0.0,0.9294268923853128
699,699,1006.78,2,5,4,68.48,2,13504.0,0,0,6188.0,-0.7563170419974357
700,700,1349.67,1,1,4,69.87,1,15338.0,0,0,4420.0,-0.33068699669926344
702,702,955.52,3,9,5,74.17,1,12592.5,0,0,8040.0,1.3353985955550653
704,704,1100.56,4,8,4,62.72,2,20274.77231,0,0,5905.6776,-0.5051829667636766
705,705,2324.75,3,9,10,47.81,3,28950.0,0,0,18000.0,-0.3650990077509156
706,706,2128.39,3,7,8,32.45,4,18259.23913,0,0,6000.0,1.51668287159886
707,707,871.83,1,4,10,80.35,1,45761.0,0,0,12900.0,0.29316818709755693
708,708,1297.64,6,4,2,52.58,3,11162.06897,1,1,5400.0,-0.18702235054797153
709,709,778.01,7,2,1,74.42,1,13505.17241,0,0,0.0,2.1204062482280723
710,710,845.36,7,2,6,67.1,2,37150.0,0,0,8472.0,0.22944223170756725
711,711,874.88,6,8,10,59.51,2,100000.0,0,0,19200.0,-1.2870680282164646
712,712,747.79,6,6,1,74.83,1,6362.068966,1,0,3848.0,1.0578790889638225
713,713,1337.77,2,10,8,73.99,1,39612.0,0,0,0.0,0.5920296648116512
714,714,1473.34,3,5,6,67.25,2,17303.125,0,0,0.0,-0.6256231164789083
715,715,1330.47,1,5,10,65.7,2,51922.53521,0,0,0.0,0.729187205360188
716,716,2400.05,2,4,3,71.66,1,17971.0,1,1,0.0,0.5206625029630716
717,717,1027.22,6,8,4,54.66,2,8620.689655,0,0,13524.0,-0.1458100853892976
718,718,2000.53,1,9,10,36.39,4,52353.0,0,0,12000.0,0.31946115130780905
719,719,1033.21,1,8,6,70.43,1,9924.647887,0,0,12560.0,-0.32640589958904914
720,720,1101.18,5,9,7,76.0,1,15503.08642,0,0,5760.0,-0.8869983370099734
721,721,2002.48,1,10,9,46.3,3,32896.47887,0,0,600.0,-2.485669757578844
722,722,636.8,6,5,1,76.16,1,8831.034483,0,0,5876.0,1.3270987902135873
723,723,1251.06,1,1,1,66.7,2,4432.0,1,1,4944.0,0.7900583991497709
724,724,809.93,7,7,4,64.55,2,29205.17241,0,0,4160.0,0.702062468089688
725,725,1356.75,3,6,4,62.7,2,11350.0,0,0,5040.0,0.358874231692521
726,726,1296.48,4,1,6,62.53,2,19112.5,0,0,3952.0,-0.7798643517626315
727,727,2772.66,3,2,8,37.0,4,34159.16667,0,0,3648.0,-0.30709585408215084
730,730,1099.89,6,2,1,62.05,2,10131.03448,1,1,4200.0,-1.2909861281352764
731,731,1016.17,4,6,5,72.78,1,14209.85915,0,0,5760.0,0.5921178621324262
733,733,1493.19,3,6,3,64.32,2,7836.428571,1,0,4128.0,-0.9599169114148446
734,734,1625.32,2,4,2,53.12,3,11961.0,1,1,0.0,0.20141723423795638
735,735,1075.62,3,9,5,76.15,1,12505.0,0,0,8760.0,-0.16435517475452727
736,736,1901.14,1,2,9,59.29,2,24205.43478,0,0,9480.0,0.9955958321716328
738,738,1308.73,5,9,5,54.36,3,19635.0,0,0,5512.0,-1.4003899221354883
739,739,1193.73,7,7,3,53.36,3,19722.41379,1,0,4056.0,-0.6526214866500917
740,740,955.39,4,8,2,77.57,1,10411.53846,1,0,5720.0,0.2771943315449617
742,742,810.73,4,5,2,80.48,1,10411.53846,0,0,4740.0,0.25583506235520304
743,743,584.67,6,8,1,81.24,1,10508.62069,0,0,5044.0,-0.252046718315059
744,744,971.96,7,2,5,66.55,2,38601.72414,0,0,0.0,0.7490061011277459
745,745,1545.66,3,9,10,62.69,2,35058.826,0,0,2912.701877,1.3194632030617854
746,746,672.32,6,10,1,77.35,1,10758.62069,1,0,4420.0,0.17745924923354797
747,747,905.1,6,5,2,63.86,2,16708.62069,0,0,3504.0,1.5521636148806546
748,748,950.23,7,6,3,61.65,2,19100.0,0,0,6720.0,-0.331409159525612
749,749,608.15,6,9,1,73.48,1,9101.724138,1,0,4628.0,-0.053589625230934336
750,750,857.5,3,8,1,72.22,1,4735.714286,0,0,4264.0,0.6016834381759283
751,751,1134.0,5,8,10,73.6,1,32654.22535,0,0,17700.0,-0.7960229409868002
752,752,1258.19,1,9,8,59.1,2,34940.0,0,0,5400.0,0.7212235713303002
753,753,1212.17,1,2,6,55.19,2,21859.0,0,0,7500.0,0.006298959837498091
755,755,815.15,6,4,1,76.44,1,739.6551724,1,1,3796.0,0.3210440972614587
756,756,1054.17,4,6,3,74.24,1,12950.0,0,0,4940.0,-0.37555996092069865
757,757,1266.39,5,5,2,59.44,2,5667.0,1,0,7644.0,0.48707263512277593
758,758,4279.0,3,2,4,53.3,3,12418.51852,1,1,0.0,-0.23726379272330722
759,759,1547.39,3,10,6,71.6,1,13408.57143,0,0,9000.0,-1.0444313427159926
760,760,1231.21,3,8,5,64.49,2,12662.34568,0,0,4320.0,-1.010535931237304
761,761,937.34,6,7,3,61.32,2,8225.862069,0,0,10560.0,-1.050842665681395
764,764,2976.4,5,4,8,50.19,3,15310.47348,0,0,8771.329924,0.6966063491760832
765,765,844.26,2,7,2,71.79,1,9560.0,0,0,4668.0,-0.8653205443957077
766,766,1358.66,1,10,4,62.45,2,-3242.740243,0,0,22451.74024,1.1585222934216732
767,767,801.08,7,6,2,75.94,1,13548.27586,0,0,4608.0,1.841796183236906
768,768,1356.92,1,6,3,62.69,2,10572.0,0,0,4576.0,-0.27980946355505193
769,769,1127.05,7,10,1,69.54,1,9036.206897,0,0,6240.0,1.1306307151312833
