,serialanon,fpLIHCflg,fpLIHCqdt,fpLIHCgapEQ,fpLIHCgapUNEQ,HousingCosts,AHCIncomeEQ,AHCeqFactor,BHCeqFactor,FuelCosteqFactor,fpbasinc,fpfullinc,fuelexpn,wathcost,spahcost,litecost,cookcost,elecmop,gasmop,fpflgb,fpflgf,fpvuln,Unoc,FullincDeciles,EqAHCincDeciles,FPEERrating,FPEERband,sap12,EPC,gorEHS,Ongas,tenure4x,DWtype,DWage,FloorArea,CentralHeating,Mainfueltype,WallType,Loftins,boiler,hhcompx,emphrp3x,ethhrp2x,Ageyng,Ageold,hhsize,hhsick,CERTpriority,WFG_preApr11,WFG_postApr11,WFG_Sept12,ECO_AW,aagph1415
7689,15160017896,0,3,0,0,3600,16853,1,1,1,18727,20453,1121.17,62.7,619.17,396.25,43.05,2,2,0,0,1,0,4,4,72.32,1,66,2,6,1,4,2,5,3,1,1,2,2,5,5,3,1,5,6,2,1,1,0,0,0,2,1357
7690,15160017916,1,1,181.9164463,220.1189,6780,9613.586957,1.84,1.66,1.21,19443,24469,1715.57,195.8,781.97,682.41,55.39,3,3,0,0,1,0,5,2,64.11,2,63.72,2,8,1,4,4,6,4,1,1,1,2,5,4,1,1,3,3,4,0,1,0,0,0,2,1117
7691,15160017924,0,3,0,0,4620,24982.85714,1.4,1.4,1.21,40671,39596,1125.27,195.22,342.11,531.91,56.03,3,3,0,0,1,0,8,6,72.69,1,72.1,1,2,1,1,3,7,2,1,1,2,2,5,3,1,2,2,3,4,0,0,0,0,0,3,3152
7692,15160017925,0,2,0,0,4888,12838.57143,1.4,1.4,1.21,23787,22862,1396.03,118.5,555.55,667.16,54.82,3,3,0,0,1,0,5,3,65.81,2,65.31,2,4,1,4,1,4,3,1,1,2,2,4,3,1,1,1,2,4,0,1,0,0,0,2,1276
7693,15160017928,0,3,0,0,6828,14262.06897,0.58,0.67,0.82,15878,15100,611.18,156.15,130.92,290.38,33.73,1,1,0,0,1,0,3,3,79.12,1,78.55,1,8,1,3,5,5,2,1,1,3,3,4,7,1,1,6,5,1,0,0,0,0,0,4,813
7694,15160017934,0,2,0,0,4472,8754.225352,1.42,1.33,1.07,12527,16903,1117.93,159.07,457,453.12,48.74,3,3,0,0,1,0,3,1,78.94,1,78.5,1,1,1,3,2,9,4,1,1,2,2,5,4,3,1,3,3,3,1,1,0,0,0,2,841
7695,15160017935,0,3,0,0,4680,24756.89655,0.58,0.67,0.82,18118,19039,770.33,88.31,386.82,262.58,32.62,1,1,0,0,1,0,4,6,69.52,1,68.92,1,5,1,4,3,9,2,1,1,2,1,5,7,3,1,6,5,1,0,1,0,0,0,4,609
7696,15160017939,0,3,0,0,4420,13900,0.58,0.67,0.82,8062,12482,887.27,181.7,448.13,196.3,61.14,3,3,1,0,1,0,2,3,71.75,1,63.28,2,6,0,3,5,6,1,2,2,1,3,-9,7,3,1,6,5,1,0,1,0,0,0,2,1284
7697,15160017942,0,4,0,0,0,21100,1.42,1.33,1.07,31082,29962,1441.12,71.92,668.9,656.03,44.27,1,1,0,0,0,0,6,5,69.25,1,68.87,1,1,1,1,3,4,5,1,1,2,1,5,1,1,1,4,3,3,0,0,0,0,0,3,2519
7698,15160017944,0,2,0,0,4160,3182.758621,0.58,0.67,0.82,6760,6006,801.54,96.26,324.1,343.91,37.27,3,3,1,1,1,1,1,1,74.08,1,73.56,1,2,1,4,5,5,3,1,1,3,3,5,6,2,1,5,4,1,1,1,0,0,0,4,1039
7699,15160017947,1,1,322.5637673,390.3021584,9360.403884,14391.08485,1.84,1.66,1.21,35840,35840,2325.13,99.2,1276.15,893.8,55.98,2,2,0,0,0,0,7,3,57.02,2,56.68,2,2,1,2,3,4,5,1,1,1,1,5,5,3,1,4,1,4,0,0,0,0,0,3,1084
7700,15160017952,0,3,0,0,5460,18615,1,1,1,25239,24075,806.11,57.51,295.76,413.98,38.86,1,1,0,0,1,0,5,4,77.17,1,76.62,1,6,1,4,3,9,2,1,1,5,2,5,2,3,1,6,6,2,1,1,0,0,0,4,1439
7701,15160017955,0,4,0,0,0,14827.58621,0.58,0.67,0.82,9618,8600,1190.73,185.63,736.46,235.37,33.27,1,1,1,1,1,1,1,3,48.86,3,43.31,3,6,1,1,3,4,3,1,1,3,2,1,7,3,1,7,6,1,1,1,0,0,0,3,3537
7702,15160017985,0,3,0,0,3900,21544.82759,0.58,0.67,0.82,12496,16396,926.52,100.5,483.07,309.8,33.15,1,1,0,0,1,1,3,5,60.13,2,59.61,2,1,1,3,5,5,3,1,1,1,3,3,7,3,1,7,6,1,0,1,0,0,0,4,926
7703,15160017986,0,3,0,0,3328,25525.86207,0.58,0.67,0.82,18910,18133,889.06,97.79,437.21,317.56,36.5,3,3,0,0,1,0,3,7,71.53,1,70.96,1,1,1,4,5,7,2,1,1,2,3,5,7,3,1,6,5,1,1,0,0,0,0,4,442
7704,15160017987,0,4,0,0,4160,15134.61538,1.82,1.73,1.32,32627,31705,1654.82,222.1,680.57,689.87,62.28,3,3,0,0,1,0,7,3,63.27,2,62.81,2,2,1,4,2,3,3,1,1,3,1,5,3,1,1,2,2,5,0,0,0,0,0,4,490
7705,15160017994,0,3,0,0,3692,18518,1,1,1,18712,22210,622.24,59.95,293.14,230.44,38.71,1,1,0,0,1,0,4,4,79.81,1,70.92,1,1,1,4,5,8,1,1,1,2,3,5,5,3,1,5,5,2,1,1,0,0,0,2,1367
7706,15160018004,0,2,0,0,5000,8534.567901,1.62,1.53,1.21,15826,18826,1482.57,180.79,668.73,577.97,55.08,3,2,0,0,1,0,4,1,61.4,2,60.9,2,6,1,3,1,5,3,1,1,3,2,5,4,3,1,3,3,4,0,1,0,0,0,2,955
7707,15160018008,0,4,0,0,24000,75988.57143,1.4,1.4,1.21,100000,100000,1671.3,178.37,735.78,706.11,51.04,1,1,0,0,1,0,10,10,69.39,1,69.07,1,9,1,1,3,6,5,1,1,2,1,4,3,1,1,1,3,4,1,0,0,0,0,3,2303
7708,15160018009,0,3,0,0,5148,16358.62069,0.58,0.67,0.82,12624,14636,745.88,44.57,455.68,210.17,35.46,2,2,0,0,1,0,2,4,73.94,1,65.6,2,7,1,4,2,6,1,1,1,2,2,5,7,3,1,7,6,1,1,1,0,0,0,4,1370
7709,15160018012,0,3,0,0,7200,20280.71429,1.4,1.4,1.21,33669,35593,1171.63,192.29,421.97,506.33,51.04,1,1,0,0,1,0,7,5,68.14,2,67.64,2,9,1,3,3,4,3,1,1,2,1,4,4,1,1,2,3,4,1,1,0,0,0,2,332
7710,15160018015,0,2,0,0,4108,9272.413793,0.58,0.67,0.82,5478,9486,903.04,44.92,455.48,365.01,37.63,3,3,1,0,1,0,1,2,66.18,2,65.51,2,10,1,4,5,7,1,1,1,1,3,5,7,3,1,6,5,1,1,1,0,0,0,2,782
7711,15160018017,0,4,0,0,0,30681.03448,0.58,0.67,0.82,18993,17795,1055.53,93.93,624.53,304.14,32.93,1,1,0,0,1,1,3,8,57.76,2,57.3,2,4,1,1,4,5,3,1,1,2,1,5,7,3,1,7,6,1,1,1,0,0,0,3,3826
7712,15160018025,0,2,0,0,6300,5724.137931,0.58,0.67,0.82,9620,9620,848.43,88.01,467.44,259.83,33.15,1,1,0,0,0,0,1,1,63.29,2,62.63,2,1,1,2,5,4,1,1,1,1,3,5,6,3,2,5,2,1,0,0,0,0,0,3,1203
7713,15160018028,0,2,0,0,5307.961538,10126.56695,1.62,1.53,1.21,22746,21713,1286.01,163.49,531.27,541.73,49.52,1,1,0,0,1,0,4,2,66.94,2,66.48,2,4,1,3,3,4,3,1,1,2,2,5,3,1,1,3,4,4,1,1,0,0,0,4,395
7714,15160018030,0,3,0,0,5244,14879.16667,1.2,1.2,1.07,24297,23099,1064.77,138.65,403.66,478.9,43.56,1,1,0,0,1,0,5,3,72.48,1,72.02,1,5,1,1,3,5,3,1,1,2,2,5,3,1,1,2,3,3,0,0,0,0,0,3,1289
7715,15160018036,0,4,0,0,4420,22813,1,1,1,28551,27233,2508.31,322.81,1674.04,465.56,45.9,1,1,0,0,1,0,6,6,25.04,4,24.75,4,9,1,2,2,2,3,2,2,3,1,-9,2,3,1,7,6,2,0,1,1,0,0,3,2783
7716,15160018039,0,2,0,0,5976,10642,1,1,1,18129,16618,1021.53,93.11,399.23,489.8,39.39,1,1,0,0,1,0,3,2,72.13,1,71.67,1,8,1,4,2,8,3,1,1,2,1,4,2,3,1,6,5,2,0,1,0,0,0,4,596
7717,15160018042,0,3,0,0,4420,25522,1,1,1,25522,29942,1163.71,62.02,598.49,460.26,42.94,2,2,0,0,1,0,6,7,65.4,2,64.82,2,4,1,3,4,6,2,1,1,2,2,5,2,3,1,6,5,2,1,1,0,0,0,4,466
7718,15160018050,0,3,0,0,9000,33745,1.2,1.2,1.07,50846,49494,1299.72,165.61,581.97,503.39,48.75,2,2,0,0,1,0,9,8,64.5,2,64,2,9,1,2,5,5,3,1,1,1,2,5,3,1,1,2,3,3,0,0,0,0,0,3,4268
7719,15160018053,0,2,0,0,5915,11217.60563,1.42,1.33,1.07,19972,21844,1184.27,99.59,436.66,600.38,47.64,3,3,0,0,1,0,4,2,69.52,1,69.01,1,7,1,4,5,6,3,1,1,2,3,3,2,3,1,5,6,3,1,1,0,0,0,2,549
7720,15160018063,0,4,0,0,4146.718515,25147.38133,1.42,1.33,1.07,41187,39856,1365.08,181.55,596.27,542.82,44.44,1,1,0,0,1,0,8,6,67.36,2,66.95,2,6,1,1,3,5,4,1,1,2,2,1,2,1,1,5,5,3,1,0,0,0,0,3,1607
7721,15160018064,0,4,0,0,4512,17004,1,1,1,20233,21516,1262.37,62.91,601.21,554.76,43.49,2,2,0,0,1,0,4,4,70.2,1,69.74,1,2,1,4,1,5,3,1,1,4,2,5,2,3,1,6,5,2,1,1,0,0,0,4,495
7722,15160018065,0,2,0,0,10500,12376.42857,1.4,1.4,1.21,25484,27827,1225.23,153.32,287.39,710.49,74.03,3,88,0,0,1,0,6,2,60.72,2,60.18,2,10,0,2,2,8,2,1,3,2,1,1,3,1,1,2,3,4,1,1,1,0,0,3,1035
7723,15160018071,0,4,0,0,0,43748.36957,1.84,1.66,1.21,81767,80497,1942.96,242.35,998.99,652.2,49.42,1,1,0,0,0,0,10,9,57.39,2,57.05,2,7,1,1,3,5,5,1,1,1,2,1,1,1,1,4,4,4,0,0,0,0,0,3,3144
7724,15160018074,0,3,0,0,4732,15096,1,1,1,20424,19828,1103.83,76.63,615.31,358.84,53.05,1,88,0,0,1,0,4,3,75.71,1,70.37,1,2,0,4,1,9,4,1,3,1,2,-9,5,3,1,6,6,2,1,1,0,0,0,2,934
7725,15160018079,0,4,0,0,0,25350,0.58,0.67,0.82,15703,14703,1039.27,137.47,535.84,331.1,34.86,1,1,0,0,1,1,2,7,57.74,2,57.27,2,10,1,1,3,5,3,1,1,2,1,1,7,3,1,7,6,1,0,1,0,0,0,3,3458
7726,15160018083,0,4,0,0,13784.36387,19484.96058,1.62,1.53,1.21,46994,45350,1691.87,238.15,785.14,618.55,50.03,1,1,0,0,1,0,8,5,58.41,2,58.01,2,6,1,1,4,8,4,1,1,1,2,1,3,1,1,3,5,4,0,0,0,0,0,3,2157
7727,15160018086,1,1,131.97,131.97,5028,10853,1,1,1,16938,15881,1367.88,173.49,604.91,523.36,66.12,1,88,0,0,1,0,3,2,52.74,3,52.14,3,10,0,4,5,8,2,2,2,1,3,-9,2,3,1,6,6,2,1,1,0,0,0,4,501
7728,15160018087,0,3,0,0,0,46282.75862,0.58,0.67,0.82,27705,26844,694.68,109.57,225.52,326.97,32.62,1,1,0,0,0,1,6,10,76.85,1,76.39,1,5,1,1,5,9,3,1,1,2,3,4,6,1,1,5,3,1,0,0,0,0,0,3,14770
7729,15160018088,0,3,0,0,4200,25630.83333,1.2,1.2,1.07,36069,34957,935.82,137.3,332.24,422.72,43.56,1,1,0,0,1,0,7,7,71.83,1,71.27,1,5,1,1,5,5,2,1,1,2,3,5,3,1,1,3,3,3,0,0,0,0,0,3,1007
7730,15160018090,0,4,0,0,0,28625.86207,0.58,0.67,0.82,18065,16603,5486.06,328.41,4531.88,591.54,34.23,1,1,1,1,1,1,3,7,31.23,4,30.32,4,2,1,1,4,2,5,1,1,3,1,1,7,3,1,7,6,1,0,1,0,1,1,1,4665
7731,15160018094,0,3,0,0,3876,28388.46154,0.78,0.87,1,26892,26019,752.18,115.75,299.96,297.61,38.86,1,1,0,0,1,0,5,7,81.83,1,81.33,1,6,1,1,3,9,3,1,1,2,2,5,4,1,1,1,2,2,0,0,0,0,0,3,1410
7732,15160018101,0,3,0,0,0,29649,1,1,1,31052,29649,992.24,120.96,555.87,277.02,38.39,1,1,0,0,1,0,6,7,73.24,1,67.45,2,7,1,1,1,5,3,1,1,2,2,5,5,3,1,5,6,2,1,1,0,0,0,3,2479
7733,15160018102,0,4,0,0,0,47801.72414,0.58,0.67,0.82,28711,27725,1363.19,220.28,691.99,404.94,45.98,1,88,0,0,1,1,6,10,41.64,3,41.23,3,10,0,1,5,7,3,3,2,2,3,-9,7,3,1,7,6,1,0,1,0,0,0,3,3239
7734,15160018112,1,1,26.88268293,22.0438,3750,11791.37931,0.58,0.67,0.82,11280,10589,1035.49,266.15,383.61,336.92,48.81,3,2,0,0,0,1,1,2,64.36,2,63.87,2,2,0,3,1,6,3,1,2,4,2,-9,6,1,1,5,4,1,0,0,0,0,0,4,703
7735,15160018114,0,4,0,0,6600,43381,1,1,1,51401,49981,1487.98,53.09,887.44,508.99,38.46,1,1,0,0,0,0,9,9,58.96,2,58.51,2,4,1,1,3,5,3,1,1,1,2,5,1,1,1,5,2,2,0,0,0,0,0,3,1126
7736,15160018121,0,4,0,0,2040,26435.32609,1.84,1.66,1.21,52673,50681,2118.17,179.54,1257.06,630.53,51.04,1,1,0,0,1,0,9,7,46.59,3,46.23,3,9,1,1,3,3,5,1,1,1,1,5,3,2,1,3,4,4,1,0,0,0,0,3,2356
7737,15160018132,0,3,0,0,3744,14193.10345,0.58,0.67,0.82,8232,11976,853.51,257.52,275.67,272.83,47.49,3,3,1,0,1,0,2,3,70.6,1,70.02,1,4,0,4,5,8,2,1,3,2,3,-9,7,3,1,7,6,1,1,1,0,0,0,2,606
7738,15160018143,0,4,0,0,3600,21103.33333,1.2,1.2,1.07,30044,28924,1470.81,103.91,688.69,633.94,44.27,1,1,0,0,1,0,6,5,65.35,2,64.95,2,1,1,1,3,5,4,1,1,2,2,4,4,1,1,2,3,3,1,0,0,0,0,3,2236
7739,15160018144,1,1,923.3826829,757.1738,4940,11206.89655,0.58,0.67,0.82,6500,11440,1770.62,246.22,1243.09,234.15,47.16,2,88,1,1,0,0,1,2,12.98,5,12.59,5,8,0,3,5,3,1,3,2,5,1,-9,6,3,2,5,4,1,0,1,0,0,0,2,634
7740,15160018146,0,2,0,0,7200,7274.358974,0.78,0.87,1,8187,12874,931.19,71.01,550.21,269.76,40.21,1,3,1,0,1,0,2,1,69.38,1,61.13,2,6,1,2,3,8,1,1,1,1,1,3,4,3,1,1,2,2,0,1,1,0,1,1,1033
7741,15160018154,0,3,0,0,2904,18024.13793,0.58,0.67,0.82,14049,13358,750.32,86.27,417.97,211.85,34.23,1,1,0,0,1,1,2,4,78.11,1,77.73,1,2,1,1,3,5,5,1,1,2,2,5,6,1,1,5,2,1,1,0,0,0,0,3,3084
7742,15160018163,0,4,0,0,0,64202,1,1,1,66198,64202,1464.59,127.61,745.15,553.44,38.39,1,1,0,0,1,1,10,10,62.76,2,62.48,2,7,1,1,4,4,5,1,1,1,2,4,2,1,1,5,5,2,0,0,0,0,0,3,1603
7743,15160018169,0,2,0,0,9256,5765.492958,1.42,1.33,1.07,8187,17443,820.54,173.39,148.42,449.52,49.21,3,3,1,0,1,0,3,1,81.79,1,81.21,1,8,1,4,5,9,2,1,1,2,3,5,4,2,1,4,3,3,1,1,0,0,0,2,1136
7744,15160018187,1,1,392.57,392.57,0,11592,1,1,1,12610,11592,1628.48,66.72,966.4,552.31,43.05,2,2,1,1,1,0,1,2,57.86,2,57.4,2,6,1,1,1,5,3,1,1,1,2,5,2,1,1,6,5,2,1,0,0,0,0,3,2895
7745,15160018191,0,3,0,0,840,23641.37931,0.58,0.67,0.82,14552,14552,751.07,45.01,440.72,231.11,34.23,1,1,0,0,1,1,2,6,70.31,1,63.95,2,2,1,1,3,7,3,1,1,2,2,3,7,3,1,6,5,1,1,1,1,0,0,3,1382
7746,15160018195,0,4,0,0,0,29502,1,1,1,31205,29502,1407.9,303.96,595.71,469.84,38.39,1,1,0,0,1,1,6,7,61.09,2,60.73,2,7,1,1,4,9,5,1,1,2,1,1,2,1,1,6,5,2,0,0,0,0,0,3,2276
7747,15160018209,0,4,0,0,6600,27961,1,1,1,35700,34561,1237.04,62.94,574.93,555.68,43.49,2,2,0,0,0,0,7,7,69.38,1,68.91,1,2,1,2,2,3,3,1,1,3,1,5,1,1,1,5,2,2,0,0,0,0,0,3,1428
7748,15160018210,1,1,551.3875207,667.1789,9600,9262.142857,1.4,1.4,1.21,24249,22567,2162.63,355.73,1140.13,583.64,83.13,1,88,0,0,1,0,5,2,32.39,4,32.01,4,9,0,1,2,2,3,2,2,3,1,-9,3,1,1,1,3,4,0,0,0,0,0,3,1500
7749,15160018211,0,4,0,0,0,37599,1,1,1,38920,37599,1750.55,265.32,943.83,491.89,49.51,1,88,0,0,0,0,8,9,43.85,3,43.42,3,5,0,1,3,6,3,1,3,1,1,2,1,3,1,5,4,2,0,0,0,0,0,3,1303
7750,15160018215,0,3,0,0,5720,18219.28571,1.4,1.4,1.21,32186,31227,828.88,236.23,128.15,413.8,50.7,1,1,0,0,1,0,6,4,75.93,1,75.29,1,8,1,4,5,5,1,1,1,4,3,4,3,1,1,1,2,4,0,0,0,0,0,4,519
7751,15160018220,0,4,0,0,4200,27568,1,1,1,32794,31768,1787.98,272.34,1067.72,398.41,49.51,1,1,0,0,0,0,7,7,37.92,4,37.54,4,5,0,1,2,5,3,3,2,2,2,-9,5,1,1,5,3,2,0,0,0,0,0,3,2876
7752,15160018227,0,4,0,0,0,16071.12676,1.42,1.33,1.07,24034,22821,1637.14,193.37,885.4,512.65,45.72,1,1,0,0,1,0,5,4,51.61,3,51.13,3,2,1,1,3,3,3,1,1,2,1,1,2,3,1,6,6,3,0,1,1,1,1,1,4803
7753,15160018242,0,3,0,0,0,20697,1,1,1,22162,20697,1212.72,126.6,594.99,451.16,39.97,1,1,0,0,1,0,4,5,68.37,2,67.93,2,2,1,1,4,9,4,1,1,2,1,5,2,3,1,6,5,2,0,1,0,0,0,3,2740
7754,15160018249,0,2,0,0,7140,6210.25641,0.78,0.87,1,13091,11984,1004.78,154.34,396.28,411.33,42.83,3,3,0,0,1,0,2,1,68.64,1,68.04,2,9,1,2,2,2,2,1,1,4,1,3,4,1,1,2,2,2,0,1,0,0,1,1,578
7755,15160018252,0,2,0,0,5520,12391.42857,1.4,1.4,1.21,24202,22868,1207.54,181.73,458.45,514.76,52.6,1,2,0,0,1,0,5,2,72.13,1,71.65,1,9,1,1,1,7,3,1,1,1,2,5,3,1,1,1,3,4,0,0,0,0,0,3,925
7756,15160018260,1,1,184.6227103,197.5463,7500,4756.666667,1.2,1.2,1.07,14049,13208,1519.97,243.06,684.01,547.55,45.35,1,1,1,1,1,0,2,1,56.3,2,55.87,2,9,1,1,6,2,4,1,1,3,3,4,4,1,1,3,4,3,1,1,1,0,0,3,2010
7757,15160018264,0,2,0,0,14768.38046,6770.988883,1.84,1.66,1.21,18250,27227,1247.99,184.82,542.49,469.98,50.7,1,1,0,0,1,0,6,1,57.79,2,57.22,2,8,1,2,5,4,2,1,1,3,3,5,3,1,2,3,3,4,0,1,1,0,0,3,2025
7758,15160018274,0,2,0,0,5928,12259,1,1,1,12259,18187,703.09,122.94,292.57,245.92,41.66,3,3,0,0,1,0,3,2,83.2,1,75.89,1,7,1,3,5,8,2,1,1,1,2,5,2,3,1,6,5,2,1,1,0,0,0,2,770
7759,15160018279,0,3,0,0,6743.321286,39915.67871,1,1,1,47820,46659,792.97,125.45,291.95,337.18,38.39,1,1,0,0,1,0,9,9,72.33,1,71.73,1,7,1,1,2,9,2,1,1,1,1,4,1,1,1,5,2,2,1,0,0,0,0,3,11450
7760,15160018280,0,3,0,0,3420,16614.16667,1.2,1.2,1.07,24496,23357,1306.39,139.36,571.89,549.42,45.72,1,1,0,0,1,0,5,4,65.85,2,65.41,2,2,1,2,3,6,4,1,1,2,1,5,3,3,1,1,2,3,0,0,0,0,0,3,1597
7761,15160018286,0,3,0,0,4056,35360.34483,0.58,0.67,0.82,20509,24565,699.91,39.57,334.3,293.11,32.93,1,1,0,0,1,0,5,8,72.88,1,72.24,1,4,1,3,3,8,1,1,1,2,2,5,6,1,1,5,3,1,1,1,0,0,0,4,395
7762,15160018289,0,4,0,0,4200,15571.875,1.6,1.6,1.32,30044,29115,1749.3,236.31,765.16,688.58,59.25,2,2,0,0,1,0,6,3,59.48,2,59.04,2,7,1,2,2,2,4,1,1,3,2,5,3,1,2,2,3,5,0,0,0,0,0,3,2507
7763,15160018290,0,4,0,0,0,47293,1,1,1,49875,47293,2149.43,115.83,1423.41,571.73,38.46,1,1,0,0,1,1,9,10,46.05,3,45.81,3,4,1,1,4,2,5,1,1,3,2,5,2,3,1,6,6,2,0,1,0,0,0,3,2247
7764,15160018297,1,1,105.6753659,86.6538,4108,8696.551724,0.58,0.67,0.82,5044,9152,1100.1,134.26,583.01,321.4,61.43,3,88,1,1,1,0,1,1,60.32,2,59.67,2,10,0,4,5,7,1,2,2,1,1,-9,7,3,1,6,5,1,0,1,0,0,0,2,447
7765,15160018311,0,3,0,0,6000,71032.75862,0.58,0.67,0.82,48006,47199,872.5,102.74,408.67,323.85,37.24,2,2,0,0,0,0,9,10,72.51,1,71.95,1,2,1,2,3,9,2,1,1,5,1,5,6,1,1,5,3,1,0,0,0,0,0,3,2182
7766,15160018314,0,2,0,0,5160,5697.959184,0.98,1.07,1.07,11666,10744,1166.69,81.44,407.2,628.27,49.78,3,3,1,1,1,0,1,1,76.03,1,75.55,1,2,1,3,1,7,3,1,1,5,2,5,4,1,2,1,3,3,0,0,0,0,0,2,421
7767,15160018315,0,2,0,0,6000,8385.227273,2.64,2.46,1.32,28328,28137,1584.6,298.68,387.56,818.5,79.86,2,2,0,0,1,0,6,1,72.58,1,72.15,1,8,1,3,1,7,4,1,1,3,2,4,3,3,2,1,3,5,0,1,0,0,0,2,505
7768,15160018316,0,3,0,0,5400,16657.5,1.6,1.6,1.32,33250,32052,1413.14,103.32,397.23,849.71,62.88,3,3,0,0,1,0,7,4,77.88,1,77.45,1,10,1,4,1,9,4,1,1,5,2,4,3,1,1,1,2,5,0,0,0,0,0,4,418
7769,15160018325,0,4,0,0,0,21775.86207,0.58,0.67,0.82,13760,12630,1136.51,183.54,566.66,353.44,32.87,1,1,0,0,1,1,2,6,48.65,3,48.14,3,7,1,1,3,5,3,1,1,2,2,1,7,3,1,7,6,1,0,1,1,0,0,3,3080
7770,15160018329,0,4,0,0,0,74315.51724,0.58,0.67,0.82,44547,43103,1165.07,128.11,629.07,373.93,33.96,1,1,0,0,1,1,8,10,62.59,2,62.22,2,9,1,1,4,5,5,1,1,2,1,4,7,1,1,6,5,1,0,0,0,0,0,3,810
7771,15160018337,0,4,0,0,0,35272.41379,0.58,0.67,0.82,20458,20458,1177.24,235.03,531.65,373.7,36.86,2,2,0,0,1,1,4,8,55.77,2,55.25,2,6,1,1,2,4,3,3,1,2,1,-9,7,3,1,6,5,1,1,0,0,0,0,3,7407
7772,15160018346,0,4,0,0,16800,14385.21127,1.42,1.33,1.07,38788,37227,1525.96,230.37,785.5,465.04,45.05,1,1,0,0,0,0,8,3,47.32,3,46.8,3,8,1,2,3,5,3,1,1,3,1,1,5,1,1,4,1,3,0,0,0,0,0,3,2230
7773,15160018360,0,4,0,0,0,27335,1,1,1,28568,27335,1343.85,138.23,764.29,402.87,38.46,1,1,0,0,1,0,6,7,57.58,2,57.08,2,4,1,1,3,4,3,1,1,1,2,3,2,3,1,6,5,2,0,0,0,0,0,3,2168
7774,15160018364,0,3,0,0,4784,21537.93103,0.58,0.67,0.82,12492,17276,521.32,88.59,278.7,110.28,43.75,1,88,0,0,1,0,3,5,85.45,1,77.93,1,9,0,4,5,9,2,1,3,5,2,-9,7,3,1,6,5,1,1,1,0,0,0,2,954
7775,15160018365,0,3,0,0,3960,28371,1,1,1,33755,32331,964.82,129.29,365.7,430.18,39.65,1,1,0,0,0,0,7,7,73.97,1,73.52,1,9,1,2,3,9,3,1,1,2,2,4,1,1,1,4,1,2,0,0,0,0,0,3,1920
7776,15160018373,0,2,0,0,3925,8415.517241,0.58,0.67,0.82,5304,8806,949.15,84.8,567.12,264.3,32.93,1,1,1,1,1,0,1,1,55.75,2,55.08,2,4,1,2,1,2,1,1,1,3,1,5,6,3,1,5,4,1,1,1,0,0,0,3,1338
7777,15160018377,0,3,0,0,3825,22797,1,1,1,25343,26622,1173.93,70.39,607.26,456.07,40.21,1,3,0,0,1,0,5,6,66.75,2,66.25,2,6,1,3,3,5,3,1,1,2,2,5,2,3,1,6,5,2,1,1,0,0,0,4,455
7778,15160018400,0,3,0,0,0,27267.24138,0.58,0.67,0.82,16740,15815,726.51,89.09,295.86,306.7,34.86,1,1,0,0,1,1,3,7,72.11,1,71.58,1,10,1,1,3,8,2,1,1,2,2,5,7,3,1,6,5,1,0,1,0,0,0,3,1795
7779,15160018401,0,4,0,0,18000,37057.85714,1.4,1.4,1.21,71777,69881,2235.01,281.35,1249.31,653.31,51.04,1,1,0,0,1,0,10,9,44.96,3,44.6,3,9,1,1,3,4,5,1,1,1,1,1,3,1,1,2,3,4,0,0,0,0,0,3,1867
7780,15160018402,0,3,0,0,0,17557,1,1,1,19142,17557,1046.71,139.66,499.96,366.38,40.71,1,1,0,0,1,0,3,4,63.26,2,62.69,2,10,1,1,4,4,2,1,1,2,2,3,2,3,1,6,5,2,0,1,1,0,0,3,2012
7781,15160018407,0,2,0,0,7800,12420,1,1,1,12420,20220,1106.15,136.06,458.01,469.46,42.62,2,2,0,0,1,0,4,2,73.72,1,73.27,1,9,1,4,1,9,3,1,1,2,2,5,2,3,1,6,5,2,0,1,0,0,0,4,380
7782,15160018409,0,4,0,0,0,24318.30986,1.42,1.33,1.07,35565,34532,1538.97,69.59,997.59,427.81,43.98,1,1,0,0,1,0,7,6,69.44,1,69.07,1,4,1,1,3,4,5,1,1,3,2,5,2,1,1,5,5,3,1,0,0,0,0,3,3861
7783,15160018419,0,3,0,0,0,25813.7931,0.58,0.67,0.82,15988,14972,936.05,146.13,403.33,351.13,35.46,2,2,0,0,1,1,2,7,69.35,1,68.89,1,7,1,1,4,8,3,1,1,2,2,4,7,3,1,7,6,1,1,1,1,0,0,3,3946
7784,15160018422,0,3,0,0,6032,27032.75862,0.58,0.67,0.82,15679,21711,900.76,105.87,564.07,194.18,36.64,3,3,0,0,1,1,4,7,59.42,2,52.8,3,6,1,4,6,2,3,1,1,3,3,5,7,3,1,6,5,1,1,1,0,0,0,2,876
7785,15160018423,0,3,0,0,11940,32826.66667,1.2,1.2,1.07,52684,51332,1019.42,155.26,374.66,444.15,45.35,1,1,0,0,1,0,9,8,67.69,2,67.13,2,9,1,2,1,7,2,1,1,2,1,5,3,1,1,1,3,3,0,0,0,0,0,3,821
7786,15160018425,0,3,0,0,7500,37775,1,1,1,46508,45275,1225.75,117.54,640.41,429.34,38.46,1,1,0,0,0,0,8,9,67.34,2,66.91,2,4,1,2,3,5,4,1,1,2,2,5,5,1,1,5,4,2,0,0,0,0,0,3,1044
